id,loss
131822,6856.7575
131823,3251.6255
131824,5236.860500000001
131825,3076.9515
131826,4381.8155
131827,8022.2425
131828,1016.7695
131829,4055.6530000000007
131830,5763.321999999998
131831,3981.2519999999995
131832,2070.7589999999996
131833,8660.791
131834,2179.4330000000004
131835,3157.621
131836,8008.539
131837,3909.022
131838,39903.126000000004
131839,39148.1955
131840,2879.3395
131841,2545.1735
131842,5690.478500000001
131843,40392.071
131844,5083.669999999999
131845,3272.713
131846,7879.197
131847,1336.7245
131848,4317.2615000000005
131849,3898.1925
131850,1609.1215000000002
131851,39219.435000000005
131852,2453.2135
131853,39274.557499999995
131854,2101.481500000001
131855,5981.596499999999
131856,3604.088000000001
131857,3034.773
131858,12646.139500000001
131859,3338.4715000000006
131860,41089.687000000005
131861,7602.409
131862,8591.716499999999
131863,6691.825999999999
131864,6005.395
131865,8162.978
131866,6713.8685
131867,1469.5245
131868,1273.195
131869,3624.941
131870,34752.6915
131871,9338.689999999999
131872,2066.639
131873,30888.367500000004
131874,8074.907000000001
131875,2878.7460000000005
131876,3026.5555
131877,6652.8705
131878,6127.032499999999
131879,39719.121
131880,5681.0289999999995
131881,38743.57400000001
131882,29790.017499999998
131883,3558.3485
131884,8537.368999999999
131885,2805.0190000000002
131886,1683.8775
131887,2542.078
131888,4302.0419999999995
131889,13873.453000000003
131890,1432.456
131891,8175.9105
131892,7428.046500000001
131893,1401.949
131894,3918.9304999999995
131895,4910.735000000001
131896,4828.0285
131897,3781.3394999999996
131898,2419.853
131899,2034.2895
131900,3740.556499999999
131901,5826.9895
131902,3855.9559999999997
131903,9171.752999999999
131904,3142.7640000000006
131905,2389.2735000000002
131906,3269.6410000000005
131907,10027.693499999998
131908,1536.587
131909,7239.199499999998
131910,4949.4965
131911,1747.6885000000002
131912,1470.494
131913,1450.826
131914,4022.1504999999997
131915,4077.1839999999997
131916,3751.0915
131917,1847.9450000000002
131918,6092.699
131919,2899.1765000000005
131920,7084.442499999999
131921,7447.225499999999
131922,2425.0195
131923,6543.441000000001
131924,3139.803000000001
131925,2755.5829999999996
131926,2912.3054999999995
131927,7016.856499999999
131928,3116.791
131929,17573.196999999996
131930,6279.219500000001
131931,4157.468500000001
131932,7851.2845
131933,4844.064499999999
131934,1834.4990000000003
131935,2119.6165
131936,1810.7605000000003
131937,2920.86
131938,3647.7574999999997
131939,1568.782
131940,8845.4485
131941,1907.761
131942,2328.1970000000006
131943,2103.7535
131944,7443.5289999999995
131945,7283.9625000000015
131946,7042.914
131947,11197.7155
131948,3862.5404999999982
131949,11896.307999999999
131950,6176.598500000001
131951,3535.321000000001
131952,28946.5185
131953,2598.5604999999996
131954,3506.3744999999994
131955,3470.8214999999996
131956,6408.852500000001
131957,1422.2234999999996
131958,5104.3475
131959,2047.0134999999998
131960,8123.985500000001
131961,8968.389
131962,5281.8885
131963,4163.95
131964,7816.904999999999
131965,2601.1005
131966,1936.9599999999996
131967,5372.3
131968,5943.7195
131969,2558.9235
131970,3259.834
131971,12139.304499999998
131972,3791.4984999999992
131973,2072.5744999999997
131974,30736.179000000004
131975,1999.8009999999995
131976,6519.682999999999
131977,8451.372500000001
131978,1312.307
131979,3126.0804999999996
131980,3391.941
131981,2695.8920000000007
131982,1371.0565000000001
131983,2948.971
131984,4688.634
131985,2908.603000000001
131986,35064.435000000005
131987,8222.367999999999
131988,8142.696000000001
131989,7144.43
131990,2345.4355000000005
131991,2186.005
131992,1826.2100000000005
131993,3907.5204999999996
131994,1007.7199999999997
131995,3947.7505000000006
131996,2839.7970000000005
131997,1800.0205
131998,1680.325
131999,25357.298000000003
132000,1980.196
132001,6471.157499999999
132002,7905.978499999997
132003,3433.1995
132004,4760.183500000001
132005,1768.3265000000004
132006,8897.238499999998
132007,2588.8834999999995
132008,2605.588
132009,7738.171500000001
132010,3501.1485000000007
132011,2725.6585
132012,29553.328
132013,2278.5625
132014,2943.7785000000003
132015,6998.245499999999
132016,5347.723500000002
132017,29195.569999999996
132018,2355.126
132019,8469.629500000003
132020,6986.996500000001
132021,8993.286999999998
132022,39271.1695
132023,2598.1105
132024,3051.6535000000003
132025,39226.596
132026,3190.8120000000004
132027,3452.389
132028,7667.917999999998
132029,6540.477499999999
132030,999.9679999999998
132031,1574.6399999999999
132032,5124.594999999999
