id,loss
131822,2103.478181152928
131823,2103.478181152928
131824,5212.320213264252
131825,2103.478181152928
131826,5212.320213264252
131827,5212.320213264252
131828,2103.478181152928
131829,5212.320213264252
131830,2103.478181152928
131831,5212.320213264252
131832,2103.478181152928
131833,2103.478181152928
131834,2103.478181152928
131835,2103.478181152928
131836,2103.478181152928
131837,3472.6554201136096
131838,9157.130510609939
131839,9157.130510609939
131840,3472.6554201136096
131841,2103.478181152928
131842,5212.320213264252
131843,9157.130510609939
131844,3472.6554201136096
131845,5212.320213264252
131846,9565.85594686644
131847,2103.478181152928
131848,5212.320213264252
131849,5212.320213264252
131850,2103.478181152928
131851,9157.130510609939
131852,2103.478181152928
131853,9157.130510609939
131854,2103.478181152928
131855,2103.478181152928
131856,3472.6554201136096
131857,3472.6554201136096
131858,5212.320213264252
131859,2103.478181152928
131860,9157.130510609939
131861,2103.478181152928
131862,2103.478181152928
131863,2103.478181152928
131864,5212.320213264252
131865,2103.478181152928
131866,5212.320213264252
131867,2103.478181152928
131868,2103.478181152928
131869,3472.6554201136096
131870,9157.130510609939
131871,5212.320213264252
131872,2103.478181152928
131873,10526.30774957062
131874,2103.478181152928
131875,3472.6554201136096
131876,2103.478181152928
131877,5212.320213264252
131878,5212.320213264252
131879,9157.130510609939
131880,2103.478181152928
131881,9157.130510609939
131882,9157.130510609939
131883,2103.478181152928
131884,2103.478181152928
131885,2103.478181152928
131886,2103.478181152928
131887,2103.478181152928
131888,5212.320213264252
131889,5212.320213264252
131890,2103.478181152928
131891,2103.478181152928
131892,2103.478181152928
131893,2103.478181152928
131894,5212.320213264252
131895,2103.478181152928
131896,5212.320213264252
131897,2103.478181152928
131898,2103.478181152928
131899,2103.478181152928
131900,3472.6554201136096
131901,5212.320213264252
131902,3472.6554201136096
131903,5212.320213264252
131904,3472.6554201136096
131905,2103.478181152928
131906,3472.6554201136096
131907,2103.478181152928
131908,2103.478181152928
131909,2103.478181152928
131910,5212.320213264252
131911,2103.478181152928
131912,2103.478181152928
131913,2103.478181152928
131914,2103.478181152928
131915,3472.6554201136096
131916,3472.6554201136096
131917,2103.478181152928
131918,2103.478181152928
131919,2103.478181152928
131920,2103.478181152928
131921,5212.320213264252
131922,2103.478181152928
131923,5212.320213264252
131924,2103.478181152928
131925,2103.478181152928
131926,2103.478181152928
131927,2103.478181152928
131928,3472.6554201136096
131929,9565.85594686644
