id,loss
131822,7476.079696889033
131823,7476.38397303032
131824,7476.739958154053
131825,7475.986321667931
131826,7477.471566627109
131827,7476.104471268147
131828,7475.986321667931
131829,7476.104471268147
131830,7477.299157966561
131831,7477.519716976371
131832,7476.377958406837
131833,7476.014014156517
131834,7475.986321667931
131835,7476.5357550319495
131836,7476.014014156517
131837,7478.540101838794
131838,7476.014014156517
131839,7476.079696889033
131840,7476.55454433957
131841,7476.80456319475
131842,7479.015502556807
131843,7476.722595280643
131844,7477.221278945844
131845,7476.7029780835055
131846,7479.992876168126
131847,7476.079696889033
131848,7478.809126822906
131849,7477.699998933166
131850,7475.986321667931
131851,7476.060247524684
131852,7475.986321667931
131853,7475.986321667931
131854,7476.029170036836
131855,7476.363991463679
131856,7476.783537411712
131857,7476.583248459677
131858,7479.510611567691
131859,7476.029170036836
131860,7476.411458586962
131861,7476.029170036836
131862,7476.418462034501
131863,7475.986321667931
131864,7477.197107300443
131865,7476.08809044585
131866,7476.853493225927
131867,7475.986321667931
131868,7475.986321667931
131869,7476.732546698869
131870,7476.959458815395
131871,7479.1331112427715
131872,7476.338593301321
131873,7476.861995939073
131874,7477.171576488357
131875,7476.573755812751
131876,7476.892038903916
131877,7479.100542395429
131878,7476.29717878984
131879,7476.060247524684
131880,7476.838229348844
131881,7475.986321667931
131882,7476.014014156517
131883,7476.014014156517
131884,7476.842147817875
131885,7476.060247524684
131886,7475.986321667931
131887,7476.029170036836
131888,7477.427126368186
131889,7477.804780951308
131890,7475.986321667931
131891,7476.029170036836
131892,7476.620061586553
131893,7477.147654033581
131894,7477.456195044091
131895,7476.374659182169
131896,7477.792811430175
131897,7476.53855191028
131898,7476.060247524684
131899,7476.060247524684
131900,7477.140512658373
131901,7477.292747257462
131902,7476.329411746465
131903,7477.520392622576
131904,7477.27994693392
131905,7476.177653073465
131906,7476.312030990213
131907,7476.896655651275
131908,7475.986321667931
131909,7475.986321667931
131910,7477.571350662532
131911,7476.279981739589
131912,7476.079696889033
131913,7476.335239689864
131914,7476.029170036836
131915,7476.783537411712
131916,7477.05888193
131917,7476.136317184374
131918,7476.060247524684
131919,7476.335239689864
131920,7476.177653073465
131921,7477.830479156284
131922,7476.39055763492
131923,7477.610249755976
131924,7476.688095695835
131925,7476.060247524684
131926,7476.079696889033
131927,7477.79744569483
131928,7477.300963196063
131929,7480.167099843502
131930,7479.634440399022
131931,7476.725113046914
131932,7476.014014156517
131933,7477.756050337476
131934,7475.986321667931
131935,7475.884207817075
131936,7476.712937961998
131937,7476.6339814930125
131938,7476.842147817875
131939,7477.121182089036
131940,7476.079696889033
131941,7476.449934187712
131942,7476.079696889033
131943,7476.060247524684
131944,7477.168773325703
131945,7475.986321667931
131946,7478.152589557261
131947,7479.382393561897
131948,7477.166437835477
131949,7479.145691501169
131950,7477.720197447206
131951,7476.963224806666
131952,7476.2923246446535
131953,7476.842147817875
131954,7476.961004453083
131955,7475.986321667931
131956,7475.986321667931
131957,7476.079696889033
131958,7476.632612694567
131959,7475.986321667931
131960,7479.795652794478
131961,7476.527474064603
131962,7476.104471268147
131963,7477.5907206977545
131964,7479.632907619675
131965,7476.996542082412
131966,7476.177653073465
131967,7476.620061586553
131968,7476.438321594502
131969,7476.079696889033
131970,7478.066067473203
131971,7479.117454150832
131972,7475.986321667931
131973,7475.986321667931
131974,7476.791062639109
131975,7476.079696889033
131976,7477.911037417542
131977,7476.060247524684
131978,7476.579377197685
131979,7476.705916914579
131980,7477.410947771141
131981,7476.459640621709
131982,7475.73573602783
131983,7476.221321901389
131984,7476.7510401553955
131985,7476.544228967634
131986,7477.347577088791
131987,7476.555939930735
131988,7476.060247524684
131989,7476.029170036836
131990,7475.986321667931
131991,7475.986321667931
131992,7476.963062671929
131993,7476.104471268147
131994,7475.986321667931
131995,7476.674302350212
131996,7476.014014156517
131997,7475.986321667931
131998,7476.103306299227
