id,loss
131822,1848.2193768646682
131823,1509.6518529699563
131824,3651.101615824203
131825,1419.3546531353652
131826,5256.127214348107
131827,2708.69067129508
131828,1419.3546531353652
131829,2708.69067129508
131830,3321.868607722391
131831,4613.546504409828
131832,1964.956046351162
131833,1652.546540218264
131834,1419.3546531353652
131835,2732.51578476275
131836,1652.546540218264
131837,5754.156136624804
131838,1652.546540218264
131839,1848.2193768646682
131840,3203.971948608372
131841,2945.241284979967
131842,7564.24852483137
131843,4072.9224738171315
131844,3398.4777344316367
131845,4430.8496988135275
131846,11108.421995678676
131847,1848.2193768646682
131848,6566.97930888136
131849,4716.938143889666
131850,1419.3546531353652
131851,1827.5183839282317
131852,1419.3546531353652
131853,1419.3546531353652
131854,1769.1424837597133
131855,1795.5995415658074
131856,3459.907039297817
131857,3102.2566596085735
131858,7764.1487267944285
131859,1769.1424837597133
131860,2440.267550645665
131861,1769.1424837597133
131862,2311.0407929057114
131863,1419.3546531353652
131864,4978.872586415676
131865,2060.7102710111303
131866,3378.4052307121633
131867,1419.3546531353652
131868,1419.3546531353652
131869,2998.6990825273015
131870,3029.5738774548554
131871,6357.336796750675
131872,2651.5525377832732
131873,3030.7809520310366
131874,3930.8524108904985
131875,3320.567892149821
131876,2473.309585839378
131877,7455.842386978564
131878,3566.4201187536864
131879,1827.5183839282317
131880,3189.112142723621
131881,1419.3546531353652
131882,1652.546540218264
131883,1652.546540218264
131884,2580.008160789116
131885,1827.5183839282317
131886,1419.3546531353652
131887,1769.1424837597133
131888,5507.34611494954
131889,6816.555831260466
131890,1419.3546531353652
131891,1769.1424837597133
131892,2361.7655976644883
131893,2758.5743802791553
131894,5238.7004741959445
131895,2788.849474261159
131896,5959.127871278859
131897,2021.5152163244038
131898,1827.5183839282317
131899,1827.5183839282317
131900,4587.047759007034
131901,5063.119207649695
131902,2729.725625377679
131903,4971.181672815212
131904,3644.3664224097247
131905,2277.0841005939715
131906,2613.12968183623
131907,2500.634375697845
131908,1419.3546531353652
131909,1419.3546531353652
131910,5887.702073583645
131911,2705.9488243232745
131912,1848.2193768646682
131913,1998.7720127178577
131914,1769.1424837597133
131915,3459.907039297817
131916,3572.9406247145116
131917,2235.6821147210985
131918,1827.5183839282317
131919,1998.7720127178577
131920,2277.0841005939715
131921,5447.66688648131
131922,2077.848905822813
131923,4462.668543002523
131924,1696.5437559813881
131925,1827.5183839282317
131926,1848.2193768646682
131927,2674.958648195353
131928,3760.9623659511744
131929,10694.288347029222
131930,8572.676870422043
131931,4324.958368776641
131932,1652.546540218264
131933,4954.667797749121
131934,1419.3546531353652
131935,1544.1442095217676
131936,3141.4081728478736
131937,3532.2667818473487
131938,2580.008160789116
131939,2746.903626132793
131940,1848.2193768646682
131941,2161.2151000686404
131942,1848.2193768646682
131943,1827.5183839282317
131944,2830.338682683697
131945,1419.3546531353652
131946,7527.697472851336
131947,7211.497212996164
131948,3887.3033249134614
131949,7556.733562396412
131950,5316.245155608852
131951,4272.615835966391
131952,1648.9841820935096
131953,2580.008160789116
131954,2791.23600830599
131955,1419.3546531353652
131956,1419.3546531353652
131957,1848.2193768646682
131958,3380.517059339997
131959,1419.3546531353652
131960,8391.77360892855
131961,2591.148902533131
131962,2708.69067129508
131963,5145.721414397754
131964,8647.233341673715
131965,3396.3356223748497
131966,2277.0841005939715
131967,2361.7655976644883
131968,2203.763272358674
131969,1848.2193768646682
131970,4905.494915716901
131971,6478.980030712277
131972,1419.3546531353652
131973,1419.3546531353652
131974,2544.4441336437635
131975,1848.2193768646682
131976,5464.022504787103
131977,1827.5183839282317
131978,2457.5392921655816
131979,3660.6390651084666
131980,3563.1090523151224
131981,2891.8781607014485
131982,727.8167479360343
131983,1675.28974382481
131984,2261.036395229181
131985,2611.8498954695674
131986,3210.0290690264655
131987,2653.3289890244137
131988,1827.5183839282317
131989,1769.1424837597133
131990,1419.3546531353652
131991,1419.3546531353652
131992,3337.9597222063308
131993,2708.69067129508
131994,1419.3546531353652
131995,4493.307966768087
131996,1652.546540218264
131997,1419.3546531353652
131998,2177.30621455258
131999,3381.5197638113746
132000,2025.0775744491584
132001,4725.397622157205
132002,1652.546540218264
132003,3029.5738774548554
132004,5125.7542136898555
132005,2661.040077185213
132006,2177.30621455258
132007,2235.6821147210985
132008,2708.69067129508
132009,1419.3546531353652
132010,2235.6821147210985
132011,3407.0258404614788
132012,1832.1716714998777
132013,2235.6821147210985
132014,2478.3615412059376
132015,1882.1760691764084
132016,4538.671466594555
132017,1882.1760691764084
132018,1827.5183839282317
132019,8326.954006226864
132020,5587.758023510921
132021,1652.546540218264
132022,1827.5183839282317
132023,3102.2566596085735
132024,1848.2193768646682
132025,1419.3546531353652
132026,1848.2193768646682
132027,1953.6018668716215
132028,2600.7091537255524
132029,2359.9847505318558
132030,1419.3546531353652
132031,1419.3546531353652
132032,4700.296014120802
132033,1419.3546531353652
132034,2643.8458455139653
132035,3215.290245025268
132036,4794.363293421444
132037,1652.546540218264
132038,1419.3546531353652
132039,1795.5995415658074
132040,2470.8411280066885
132041,2802.511916755242
132042,1419.3546531353652
132043,3401.79740693118
132044,1419.3546531353652
132045,1848.2193768646682
132046,2460.6803889590446
132047,1419.3546531353652
132048,1419.3546531353652
132049,3460.173307099699
132050,5023.372814544873
132051,1603.8140362472732
132052,1827.5183839282317
132053,3029.5738774548554
132054,3320.567892149821
132055,3367.51888512869
132056,2177.30621455258
132057,3580.216837038814
132058,7513.204709594203
132059,5935.177593096131
132060,1827.5183839282317
132061,1419.3546531353652
132062,2077.848905822813
132063,3102.2566596085735
132064,3817.527810807977
132065,5667.8323691068945
132066,1419.3546531353652
132067,1848.2193768646682
132068,1419.3546531353652
132069,3280.029933971586
132070,4806.99458907054
132071,1827.5183839282317
132072,1419.3546531353652
132073,2859.220098054363
132074,5741.6918339956965
132075,2643.8458455139653
132076,7072.490921949911
132077,1827.5183839282317
132078,1791.8856873662594
132079,2277.0841005939715
132080,1419.3546531353652
132081,1668.4468453325244
132082,5169.091489102153
132083,3262.6806307129664
132084,5134.0120753417195
132085,3052.009576306832
132086,8417.603812715572
132087,2235.6821147210985
132088,6463.093108898112
132089,4812.024698257346
132090,6038.72731312192
132091,2705.9488243232745
132092,2077.848905822813
132093,2235.6821147210985
132094,1848.2193768646682
132095,1769.1424837597133
132096,1827.5183839282317
132097,1827.5183839282317
132098,1848.2193768646682
132099,1419.3546531353652
132100,4806.99458907054
132101,1419.3546531353652
132102,1652.546540218264
132103,3009.7459979484374
132104,2729.725625377679
132105,3644.3664224097247
132106,2177.30621455258
132107,1419.3546531353652
132108,3137.8893561705454
132109,3020.0907339444075
132110,1419.3546531353652
132111,6454.967858495882
132112,3320.567892149821
132113,1419.3546531353652
132114,3137.555395024383
132115,5317.407145314805
132116,3393.0765082041044
132117,2277.0841005939715
132118,1419.3546531353652
132119,6312.158417789227
132120,4228.277568517335
132121,6278.272376746101
132122,2439.0616436368105
132123,4685.671640534564
132124,4365.251170934702
132125,3035.6223506169263
132126,2490.1759222431037
132127,2203.763272358674
132128,6546.5385092108445
132129,7294.5055857684365
132130,3443.786081409793
132131,1848.2193768646682
132132,1998.7720127178577
132133,2070.197810413071
132134,2802.4304635340277
132135,1419.3546531353652
132136,1419.3546531353652
132137,1419.3546531353652
132138,3618.757925119761
132139,2613.3246905255346
132140,1419.3546531353652
132141,2547.7068841147097
132142,2235.6821147210985
132143,3606.043346218804
132144,4341.345594466547
132145,1848.2193768646682
132146,1419.3546531353652
132147,1827.5183839282317
132148,2708.69067129508
132149,1419.3546531353652
132150,3052.009576306832
132151,3022.995999823039
132152,1848.2193768646682
132153,5603.927706279455
132154,1769.1424837597133
132155,2198.0072074890163
132156,1419.3546531353652
132157,5413.867023420469
132158,4318.90989561457
132159,1419.3546531353652
132160,1769.1424837597133
132161,1882.1760691764084
132162,2060.7102710111303
132163,1419.3546531353652
132164,1827.5183839282317
132165,2413.8104928395705
132166,1419.3546531353652
132167,5256.04431383076
132168,2235.6821147210985
132169,1419.3546531353652
132170,2359.9847505318558
132171,1848.2193768646682
132172,3525.0181328808135
132173,1419.3546531353652
132174,1419.3546531353652
132175,1827.5183839282317
132176,2077.848905822813
132177,2705.9488243232745
132178,4708.320953704037
132179,1889.1741786741868
132180,2254.7071034073024
132181,1769.1424837597133
132182,1827.5183839282317
132183,1769.1424837597133
132184,3760.9623659511744
132185,4988.942569944093
132186,1827.5183839282317
132187,1648.9841820935096
132188,2277.0841005939715
132189,1077.6045785603824
132190,3438.9446828239033
132191,2589.6142794899997
132192,3396.3356223748497
132193,7715.491331867557
132194,1921.5199973678868
132195,5317.199564748088
132196,5557.509469673889
132197,1769.1424837597133
132198,1848.2193768646682
132199,1827.5183839282317
132200,1532.9263600957795
132201,1419.3546531353652
132202,1419.3546531353652
132203,1848.2193768646682
132204,2611.9270031515407
132205,2173.9840950267417
132206,2729.725625377679
132207,1419.3546531353652
132208,1827.5183839282317
132209,1848.2193768646682
132210,8910.773283249997
132211,3052.009576306832
132212,1419.3546531353652
132213,2235.6821147210985
132214,3576.502982839266
132215,5489.031359999623
132216,3872.347835073675
132217,1795.5995415658074
132218,1648.9841820935096
132219,1419.3546531353652
132220,2277.0841005939715
132221,1921.5199973678868
132222,1848.2193768646682
132223,2729.725625377679
132224,727.8167479360343
132225,1419.3546531353652
132226,5189.208322196073
132227,1827.5183839282317
132228,1419.3546531353652
132229,1848.2193768646682
132230,2988.171891581983
132231,2415.085563715111
132232,3029.5738774548554
132233,2254.7071034073024
132234,2578.5943165514705
132235,1382.0929836512787
132236,2371.3030469487517
132237,5983.760985904175
132238,5562.023939587354
132239,3134.8135480525775
132240,1827.5183839282317
132241,727.8167479360343
132242,5050.298384110889
132243,1419.3546531353652
132244,2490.1759222431037
132245,1848.2193768646682
132246,1848.2193768646682
132247,1419.3546531353652
132248,3535.246814438242
132249,2569.3788308615067
132250,1419.3546531353652
132251,1648.9841820935096
132252,2290.339799969275
132253,3152.2182941583756
132254,2060.7102710111303
132255,13233.048256147069
132256,2506.713629552116
132257,1652.546540218264
132258,3841.7414062602425
132259,2988.171891581983
132260,1419.3546531353652
132261,1419.3546531353652
132262,2634.6658460372923
132263,5224.841018758045
132264,1827.5183839282317
132265,1848.2193768646682
132266,3676.0897597768403
132267,1652.546540218264
132268,1419.3546531353652
132269,1827.5183839282317
132270,1827.5183839282317
132271,727.8167479360343
132272,2235.6821147210985
132273,2420.36095773832
132274,1652.546540218264
132275,1156.6814716653373
132276,6488.855881391002
132277,6823.662407858677
132278,8455.159093422188
132279,6688.762264707189
132280,3122.582897142903
132281,3734.665137396924
132282,5669.6698291799585
132283,3890.0451718852673
132284,5658.626814280935
132285,3257.1453487316053
132286,2177.30621455258
132287,4799.756408561155
132288,2182.9851717402644
132289,2643.8458455139653
132290,2235.6821147210985
132291,12615.30097583202
132292,3776.280599510679
132293,1827.5183839282317
132294,2988.171891581983
132295,1419.3546531353652
132296,1419.3546531353652
132297,1419.3546531353652
132298,1998.7720127178577
132299,1769.1424837597133
132300,2277.0841005939715
132301,3137.555395024383
132302,3120.4787265712143
132303,3684.7738690778756
132304,5345.490495845574
132305,1419.3546531353652
132306,4700.296014120802
132307,4135.686446999654
132308,3285.1966624649885
132309,1848.2193768646682
132310,1769.1424837597133
132311,8703.031061683221
132312,4125.334391455152
132313,1652.546540218264
132314,2821.9742236324373
132315,1827.5183839282317
132316,2708.69067129508
132317,7644.293416392786
132318,1648.9841820935096
132319,2203.763272358674
132320,1848.2193768646682
132321,1835.7340296246325
132322,3873.561075531372
132323,2613.12968183623
132324,1419.3546531353652
132325,2611.9270031515407
132326,5036.482062548375
132327,2141.6735179906077
132328,1769.1424837597133
132329,1419.3546531353652
132330,1419.3546531353652
132331,1688.6980803614529
132332,3000.8823251048484
132333,2177.30621455258
132334,5165.679955624243
132335,2859.698700787905
132336,1769.1424837597133
132337,12652.705761965455
132338,5562.023939587354
132339,1848.2193768646682
132340,1827.5183839282317
132341,1882.1760691764084
132342,3745.328220226097
132343,1848.2193768646682
132344,2742.6241545129137
132345,5050.298384110889
132346,1648.9841820935096
132347,1827.5183839282317
132348,1952.3299731660818
132349,2988.171891581983
132350,1419.3546531353652
132351,2235.6821147210985
132352,2891.8781607014485
132353,2235.6821147210985
132354,2708.69067129508
132355,2177.30621455258
132356,2490.1759222431037
132357,5736.705568533947
132358,4435.940714992517
132359,1419.3546531353652
132360,6031.485781449141
132361,6315.3665759319065
132362,1848.2193768646682
132363,1827.5183839282317
132364,3137.555395024383
132365,4580.347058387997
132366,2243.3888069904065
132367,4549.084839374031
132368,2490.1759222431037
132369,13969.283323416183
132370,1827.5183839282317
132371,1827.5183839282317
132372,1450.1356127912763
132373,3490.1178286438326
132374,2177.30621455258
132375,4365.251170934702
132376,2613.12968183623
132377,1688.3998895539999
132378,2060.7102710111303
132379,1419.3546531353652
132380,6060.843160278658
132381,1648.9841820935096
132382,4374.868249783341
132383,5474.923745313619
132384,1848.2193768646682
132385,2516.681887880673
132386,1848.2193768646682
132387,1848.2193768646682
132388,6315.3665759319065
132389,2947.921012856866
132390,11962.293317917503
132391,1848.2193768646682
132392,6626.152817868888
132393,2359.9847505318558
132394,1419.3546531353652
132395,1827.5183839282317
132396,4263.4259341996185
132397,1419.3546531353652
132398,1769.1424837597133
132399,2373.647193025939
132400,7071.167454260563
132401,1419.3546531353652
132402,5179.715151191145
132403,4130.895007573047
132404,1753.0513692757736
132405,5772.6255999319965
132406,1419.3546531353652
132407,3546.053086963412
132408,1827.5183839282317
132409,1848.2193768646682
132410,1769.1424837597133
132411,7475.680785700655
132412,5865.979293965478
132413,5202.527024214311
132414,8647.233341673715
132415,1419.3546531353652
132416,3804.4993531677164
132417,7140.354361520371
132418,1419.3546531353652
132419,3496.7236150016565
132420,10407.93575468652
132421,5670.859275868369
132422,1827.5183839282317
132423,3396.3356223748497
132424,1419.3546531353652
132425,7140.354361520371
132426,6656.278245903806
132427,3391.155822394498
132428,2229.5829369970265
132429,4977.404148302017
132430,3467.2967711700812
132431,6275.794180856094
132432,1827.5183839282317
132433,1848.2193768646682
132434,1827.5183839282317
132435,5136.106030382023
132436,1419.3546531353652
132437,1998.7720127178577
132438,4143.4998143110815
132439,1419.3546531353652
132440,1652.546540218264
132441,6172.820727381708
132442,2371.3030469487517
132443,3320.7428844307515
132444,2293.652191173367
132445,4613.764101324174
132446,1652.546540218264
132447,727.8167479360343
132448,3137.8893561705454
132449,4306.280296779609
132450,1419.3546531353652
132451,3862.614645100462
132452,1848.2193768646682
132453,1648.9841820935096
132454,2261.036395229181
132455,1848.2193768646682
132456,1827.5183839282317
132457,8378.155949398182
132458,3082.1937127537167
132459,10558.493120384454
132460,3649.807689267216
132461,1419.3546531353652
132462,2708.69067129508
132463,1652.546540218264
132464,1419.3546531353652
132465,2446.2796717022024
132466,2359.9847505318558
132467,5443.468215752656
132468,1419.3546531353652
132469,2997.7780102828665
132470,3458.438601184159
132471,1769.1424837597133
132472,961.0086350189331
132473,1419.3546531353652
132474,4781.4928291494925
132475,1652.546540218264
132476,3532.2667818473487
132477,1769.1424837597133
132478,1419.3546531353652
132479,3035.6223506169263
132480,2359.9847505318558
132481,2277.0841005939715
132482,1827.5183839282317
132483,3102.2566596085735
132484,3063.5305697665954
132485,3065.0520495579635
132486,1848.2193768646682
132487,1769.1424837597133
132488,2563.3155357831415
132489,2919.0406459724068
132490,2386.059374025968
132491,1827.5183839282317
132492,1419.3546531353652
132493,4762.971786437366
132494,2611.9270031515407
132495,4073.0576690107055
132496,4415.4729880465375
132497,1998.7720127178577
132498,2171.8444299962493
132499,6773.736452090474
132500,8529.365504426725
132501,4732.800874431725
132502,6227.413522174504
132503,1652.546540218264
132504,3210.5941943268945
132505,4366.599297980394
132506,2256.3831076575348
132507,2177.30621455258
132508,1848.2193768646682
132509,9106.446119896402
132510,2952.8285172103942
132511,5794.994725701281
132512,3016.9442786198933
132513,4548.689004034515
132514,2747.547935379194
132515,2912.819302663588
132516,2177.30621455258
132517,3935.6482425000936
132518,6125.428936663819
132519,5807.781433768181
132520,1769.1424837597133
132521,7221.407138216127
132522,2111.812416158995
132523,4240.246240257611
132524,2371.3030469487517
132525,4510.699796824596
132526,2300.1417445864017
132527,4918.863527617463
132528,2060.7102710111303
132529,1769.1424837597133
132530,1419.3546531353652
132531,2161.2151000686404
132532,1998.7720127178577
132533,1419.3546531353652
132534,5701.985706013233
132535,4736.746424052775
132536,2235.6821147210985
132537,1953.6018668716215
132538,3285.0870697983673
132539,3203.971948608372
132540,2461.6002467833428
132541,1848.2193768646682
132542,1652.546540218264
132543,1998.7720127178577
132544,5580.110126292372
132545,2830.338682683697
132546,1419.3546531353652
132547,2277.0841005939715
132548,3114.255374525372
132549,3320.567892149821
132550,1827.5183839282317
132551,4520.631205423046
132552,2705.9488243232745
132553,1419.3546531353652
132554,2359.9847505318558
132555,3016.9442786198933
132556,2708.69067129508
132557,3005.1257179514023
132558,2611.9270031515407
132559,2177.30621455258
132560,1848.2193768646682
132561,1652.546540218264
132562,3766.7506938049382
132563,1827.5183839282317
132564,1652.546540218264
132565,1419.3546531353652
132566,5925.617434338321
132567,2881.473316632245
132568,4863.53354501628
132569,2379.9377947533308
132570,1419.3546531353652
132571,2060.7102710111303
132572,1827.5183839282317
132573,2277.0841005939715
132574,2490.1759222431037
132575,2830.338682683697
132576,5065.740645922377
132577,1652.546540218264
132578,2235.6821147210985
132579,2810.619275454238
132580,2643.8458455139653
132581,3021.2934126290966
132582,5443.623201951779
132583,1848.2193768646682
132584,1769.1424837597133
132585,6639.203024746769
132586,2065.1458550465113
132587,2643.8458455139653
