id,loss
131822,1413.6731967110527
131823,1639.5458610832732
131824,4127.747830393342
131825,1670.1972660636682
131826,3802.957410807362
131827,4052.946598838578
131828,1435.6785305541923
131829,3063.774612122953
131830,3711.2415007042105
131831,3890.453388500886
131832,2164.84796174381
131833,1680.0708472389326
131834,1639.5458610832732
131835,2441.8398526196124
131836,1680.0708472389326
131837,5208.5291334941585
131838,1836.0975013281911
131839,1413.6731967110527
131840,2666.0126797676453
131841,2552.3241269956548
131842,7234.290124291988
131843,3915.629009748445
131844,4566.081809262392
131845,3769.2297574687195
131846,8978.43375724168
131847,1413.6731967110527
131848,4009.7213073595462
131849,2937.56202503128
131850,1413.6731967110527
131851,1413.6731967110527
131852,2540.740823521253
131853,1680.2553457826987
131854,1413.6731967110527
131855,2930.2767686509924
131856,3611.138287540869
131857,2760.6440569480205
131858,11388.906111409224
131859,1649.4194422585383
131860,6185.264207415241
131861,1680.0708472389326
131862,2313.9303340968413
131863,1413.6731967110527
131864,6225.422174484794
131865,1652.67520489317
131866,4010.2841893317573
131867,1413.6731967110527
131868,1435.6785305541923
131869,3460.6087415484817
131870,2244.9008293358474
131871,6564.749417215053
131872,1480.3111113868163
131873,3612.5926529391295
131874,2552.3241269956548
131875,2655.6190034544375
131876,2552.3241269956548
131877,7053.208027188658
131878,3929.6056340222462
131879,1413.6731967110527
131880,3588.4944281655626
131881,1413.6731967110527
131882,1680.0708472389326
131883,1884.365887489993
131884,2800.590227607039
131885,1874.4923063147278
131886,1450.9504359407688
131887,1649.4194422585383
131888,5291.762768358686
131889,14413.662681274805
131890,1413.6731967110527
131891,1721.2506237144978
131892,1480.3111113868163
131893,3345.293957054701
131894,6363.292126460013
131895,3162.182141498548
131896,5019.407355218058
131897,1680.0708472389326
131898,1673.4530286983
131899,1666.7332629067835
131900,2655.6190034544375
131901,3918.4114264188015
131902,3460.6087415484817
131903,4545.861068889676
131904,2846.9320301451394
131905,2313.9303340968413
131906,2881.203980299593
131907,1737.7636305137153
131908,1413.6731967110527
131909,1879.084518026302
131910,4990.902612892653
131911,2470.3508819419962
131912,1435.6785305541923
131913,1413.6731967110527
131914,1680.0708472389326
131915,3620.0519135222107
131916,2666.0126797676453
131917,2164.84796174381
131918,2164.7122262737266
131919,1680.0708472389326
131920,1431.3705374364913
131921,6304.779404571189
131922,2323.209336925263
131923,5792.8939015879705
131924,1652.67520489317
131925,1972.5636406399979
131926,1659.878921948804
131927,2265.0254434439703
131928,3649.9954551747046
131929,10685.428916027182
131930,7126.921424434328
131931,5809.924779726817
131932,1762.9545712861361
131933,5275.71569229119
131934,1413.6731967110527
131935,2164.84796174381
131936,2164.84796174381
131937,3266.016982257659
131938,2902.235792698331
131939,1431.3705374364913
131940,1670.1972660636682
131941,2164.84796174381
131942,1450.9504359407688
131943,1693.7860895638307
131944,2216.6687418547726
131945,1663.4775002721517
131946,9327.895677432556
131947,10327.846859089708
131948,3550.3278301552
131949,10103.72183956951
131950,4648.827663901265
131951,2688.224573258812
131952,1413.6731967110527
131953,2651.9247131098005
131954,2552.3241269956548
131955,2740.111565074725
131956,1413.6731967110527
131957,1639.5458610832732
131958,2944.211437867511
131959,2346.2627741750803
131960,7596.947437588907
131961,3329.816976976466
131962,4623.072423023554
131963,3925.3365638100104
131964,10711.170927607407
131965,2851.9617084682022
131966,1431.3705374364913
131967,2400.732595409516
131968,3095.029434969722
131969,2569.6516674281243
131970,3084.433227997897
131971,7764.200038786682
131972,1644.1380727948476
131973,1413.6731967110527
131974,2475.536213948445
131975,1659.878921948804
131976,6672.394330607768
131977,1413.6731967110527
131978,2164.84796174381
131979,3472.116964551564
131980,3153.079619462687
131981,3123.718399676008
131982,1413.6731967110527
131983,1680.0708472389326
131984,2496.9240286646527
131985,1874.4923063147278
131986,3071.6582627921703
131987,2907.259910282727
131988,1413.6731967110527
131989,1680.0708472389326
131990,1639.5458610832732
131991,1639.5458610832732
131992,2216.6687418547726
131993,3528.7388029347094
131994,1413.6731967110527
131995,4154.513534713236
131996,1649.4194422585383
131997,1413.6731967110527
131998,1413.6731967110527
131999,4107.745638223247
132000,1480.3111113868163
132001,4612.119315691767
132002,1649.4194422585383
132003,3088.1694221200028
132004,4673.425914129932
132005,1749.2028896366924
132006,1683.326609873565
132007,2474.752729944318
132008,3141.024375612057
132009,1639.5458610832732
132010,2469.7970004652752
132011,4061.685700798141
132012,2323.209336925263
132013,2476.3305900276996
132014,2400.732595409516
132015,1450.9504359407688
132016,5216.745882814774
132017,1413.6731967110527
132018,1642.801623717905
132019,8827.253678735799
132020,6979.898351406026
132021,1924.3291026775164
132022,1413.6731967110527
132023,2687.4391576858743
132024,1686.9751115742145
132025,1639.5458610832732
132026,1639.5458610832732
132027,3524.1816037682374
132028,2778.140914709987
132029,3253.8840420159827
132030,1413.6731967110527
