id,loss
131822,1295.0914621403726
131823,1392.829361510748
131824,3869.105884954302
131825,1204.050260932519
131826,3270.7685645988195
131827,2362.834041635516
131828,905.152524534626
131829,3279.0699815849175
131830,3395.916607117676
131831,2471.0344244296307
131832,2411.8661696869476
131833,1565.9269852686236
131834,1302.7041839936874
131835,1699.2088878822592
131836,1224.668380306276
131837,4512.319544180398
131838,1515.514884747369
131839,1181.4662294757638
131840,2608.6633090899663
131841,1925.9308273826373
131842,7216.047626977945
131843,3061.81155002775
131844,5167.976076436998
131845,2790.846302471757
131846,9396.58319034019
131847,864.8695739479356
131848,4402.394131655902
131849,3022.8580539351974
131850,1322.4939951341073
131851,937.6870501068163
131852,1466.7142809558857
131853,1952.94425770796
131854,1043.9586511164148
131855,3586.391159718215
131856,3317.12321397636
131857,1840.0525638566849
131858,11143.059671462197
131859,1153.4418453294502
131860,3802.0786198509986
131861,1392.038203748546
131862,1994.6711724639993
131863,524.5491545758597
131864,5138.1854487595465
131865,1462.8827924406414
131866,3552.1809710197117
131867,1172.3554964543314
131868,1658.0229274936348
131869,2570.6015579282193
131870,1705.210942473253
131871,6524.862185197732
131872,1154.3325787282376
131873,3876.3333715403114
131874,1924.7310286584373
131875,1390.3003810639061
131876,2391.357266883043
131877,7381.905485645681
131878,3756.6123194226857
131879,1054.0825648176124
131880,4312.601520633629
131881,1126.5476978786287
131882,1374.0552087043145
131883,1639.4201106701153
131884,1443.833590976546
131885,1690.6080814970944
131886,1235.2538531111966
131887,1092.813607494567
131888,5704.487691789375
131889,10231.389597717553
131890,448.7404254457098
131891,1248.3326849469029
131892,2281.727084790183
131893,2189.9608986110343
131894,4429.109693187155
131895,2695.9916222352253
131896,4693.100406886007
131897,1591.0942798742378
131898,1362.592039422718
131899,2158.3421401460278
131900,3060.63787726522
131901,4196.578228710013
131902,2701.113669010878
131903,4083.213796128132
131904,3081.9658232765037
131905,1386.0771969984107
131906,2690.9643796158375
131907,1433.2768231476025
131908,793.1671115378786
131909,1278.4784618866856
131910,4289.011431847534
131911,1732.3904612658605
131912,1570.0743909236985
131913,988.6591640777051
131914,1721.8870226214158
131915,3402.8252175393973
131916,3406.224240257713
131917,1830.6547459563137
131918,3050.503982306312
131919,1392.1638748833043
131920,1160.9204277309723
131921,5476.212471362366
131922,1707.9485862778004
131923,4676.4636000045175
131924,2197.3426372388717
131925,1802.7775024733066
131926,1515.7719430135305
131927,1848.0570590791006
131928,3157.1580107427444
131929,10973.81516729694
131930,7658.931503534923
131931,3435.246921919754
131932,1202.8830925324078
131933,4926.965430626851
131934,564.5914101653055
131935,2025.4233074343647
131936,1949.0935588029097
131937,2627.427574214269
131938,2461.9914146352853
131939,1240.4470683900386
131940,1469.8060844877768
131941,1925.1535692368918
131942,2700.587190586638
131943,1720.9311871371717
131944,1637.2754822367635
131945,1357.8161228396837
131946,5858.483785979119
131947,7139.496583896121
131948,3884.159232137101
131949,7839.211376613407
131950,3000.6257948055522
131951,3308.653946039659
131952,847.2969844787831
131953,1900.8254179201263
131954,1885.454853505612
131955,2374.597595573045
131956,1035.9865400332922
131957,939.9157633589098
131958,2718.294206754639
131959,1164.0289319617477
131960,6913.690852650082
131961,3288.8146210462905
131962,3195.449743239672
131963,3632.002679398134
131964,9127.93046983455
131965,2284.178683566161
131966,1398.2330842119404
131967,2368.6662713054243
131968,2556.6497865969554
131969,2107.002330612964
131970,3152.372652753035
131971,6642.404683851798
131972,1465.7679683396545
131973,737.7343349448188
131974,2405.770914250394
131975,1546.0487711886112
131976,5568.411261410313
131977,1674.7522349887574
131978,1878.408926135189
131979,3252.7583300742017
131980,2675.610863589276
131981,2141.9809199732126
131982,731.5280167476697
131983,1437.2376190444295
131984,2674.4359270180594
131985,2501.7594257393685
131986,3098.42152543507
131987,2263.1402637698575
131988,1532.4183054819594
131989,1231.6162017905874
131990,1121.1750732723096
131991,784.0868132280407
131992,2117.5591168142714
131993,2944.5276275129504
131994,519.1630480450955
131995,3477.320269654605
131996,1318.7304422939733
131997,385.2982152464514
131998,1320.4747923341104
